passage_title;idx;sentence_en;sentence_tr
490-Healing Illnesses (Hastalıkları İyileştirmek);8;Scientists are studying faith healers to find out what happens when a patient puts themselves in their hands, suggesting the body knows what is wrong and can put it right.;"Bilim adamları, bir hasta kendini onların ellerine bıraktığında ne olduğunu bulmak için inanç şifacılarını inceliyor; bu, vücudun neyin yanlış olduğunu bildiğini ve düzeltebileceğini gösteriyor."
491-How Europe Fails Its Young (Avrupa Gençlerini Nasıl Hayal Kırıklığına Uğratıyor);1;"Europe's failing higher education system poses a serious threat to its ambition of becoming the world's premier ""knowledge economy"" by 2010.";"Avrupa'nın başarısız yüksek öğretim sistemi, 2010 yılına kadar dünyanın önde gelen ""bilgi ekonomisi"" olma hedefine ciddi bir tehdit oluşturuyor."
491-How Europe Fails Its Young (Avrupa Gençlerini Nasıl Hayal Kırıklığına Uğratıyor);2;Although Europe created the modern university and was once a model for the world, it has progressively surrendered its lead in higher education to the United States since World War II.;Avrupa modern üniversiteyi yaratmış ve bir zamanlar dünyaya örnek olmuş olsa da, II. Dünya Savaşı'ndan bu yana yüksek öğretimdeki liderliğini aşamalı olarak Amerika Birleşik Devletleri'ne kaptırdı.
491-How Europe Fails Its Young (Avrupa Gençlerini Nasıl Hayal Kırıklığına Uğratıyor);3;American universities dominate global rankings, employ the majority of Nobel prize-winners, and produce a huge share of the world's most cited scientific articles.;Amerikan üniversiteleri küresel sıralamalara hakimdir, Nobel ödülü sahiplerinin çoğunu istihdam eder ve dünyanın en çok atıf alan bilimsel makalelerinin büyük bir kısmını üretir.
491-How Europe Fails Its Young (Avrupa Gençlerini Nasıl Hayal Kırıklığına Uğratıyor);4;The main reason for Europe's decline is that its universities are largely state-funded, while American ones receive funding from a diverse mix of sources.;Avrupa'nın gerilemesinin ana nedeni, üniversitelerinin büyük ölçüde devlet tarafından finanse edilmesi, Amerikan üniversitelerinin ise çeşitli kaynaklardan fon almasıdır.
491-How Europe Fails Its Young (Avrupa Gençlerini Nasıl Hayal Kırıklığına Uğratıyor);5;To restore their former glory, European universities must be freed from state control and allowed to charge fees, making them less dependent on government funding.;Eski ihtişamlarına kavuşmak için Avrupa üniversitelerinin devlet kontrolünden kurtarılması ve harç almalarına izin verilmesi, böylece devlet fonlarına daha az bağımlı hale gelmeleri gerekiyor.
491-How Europe Fails Its Young (Avrupa Gençlerini Nasıl Hayal Kırıklığına Uğratıyor);6;The standard European response that student fees would create a monopoly for the rich is contradicted by the American example, where many students come from poor families.;Öğrenci harçlarının zenginler için bir tekel yaratacağı yönündeki standart Avrupa tepkisi, birçok öğrencinin fakir ailelerden geldiği Amerikan örneğiyle çelişmektedir.
491-How Europe Fails Its Young (Avrupa Gençlerini Nasıl Hayal Kırıklığına Uğratıyor);7;While some European countries like Britain and Germany are beginning to reform their systems, the changes have been too tentative and slow.;İngiltere ve Almanya gibi bazı Avrupa ülkeleri sistemlerini reforme etmeye başlarken, değişiklikler çok girişimci olmayan ve yavaş olmuştur.
491-How Europe Fails Its Young (Avrupa Gençlerini Nasıl Hayal Kırıklığına Uğratıyor);8;Europe now faces competition not only from America but also from emerging Asian countries like China, which are pouring vast resources into their elite universities.;Avrupa şimdi sadece Amerika'dan değil, aynı zamanda kaynaklarını seçkin üniversitelerine akıtan Çin gibi yükselen Asya ülkelerinden de rekabetle karşı karşıya.
492-How Lunar Eclipses Have Changed History (Ay Tutulmaları Tarihi Nasıl Değiştirdi);1;In ancient times, lunar eclipses were mysterious and frightening, often believed to be bad omens, and this superstition has affected historical events.;Antik zamanlarda, ay tutulmaları gizemli ve korkutucuydu, genellikle kötü alametler olduğuna inanılırdı ve bu batıl inanç tarihi olayları etkiledi.
492-How Lunar Eclipses Have Changed History (Ay Tutulmaları Tarihi Nasıl Değiştirdi);2;A lunar eclipse was partly responsible for the fall of Constantinople in 1453, as its defenders believed an old prophecy that the city could never fall while the moon was full.;Bir ay tutulması, 1453'te Konstantinopolis'in düşüşünden kısmen sorumluydu, çünkü savunucuları, ay dolunaydayken şehrin asla düşemeyeceğine dair eski bir kehanete inanıyorlardı.
492-How Lunar Eclipses Have Changed History (Ay Tutulmaları Tarihi Nasıl Değiştirdi);3;When the full moon went into an eclipse, the defenders felt frightened and helpless, and three days later, the Ottoman army overpowered them.;Dolunay tutulmaya girdiğinde, savunucular korktu ve çaresiz hissetti ve üç gün sonra Osmanlı ordusu onları alt etti.
492-How Lunar Eclipses Have Changed History (Ay Tutulmaları Tarihi Nasıl Değiştirdi);4;A lunar eclipse also affected history in China, where the Manchu Dynasty was facing the Taiping Rebellion with the help of a mercenary army led by Charles Gordon.;Bir ay tutulması, Mançu Hanedanı'nın Charles Gordon liderliğindeki bir paralı asker ordusunun yardımıyla Taiping İsyanı ile karşı karşıya kaldığı Çin'de de tarihi etkiledi.
492-How Lunar Eclipses Have Changed History (Ay Tutulmaları Tarihi Nasıl Değiştirdi);5;Gordon planned a night attack on the town of Soochow, but on the night he chose, there was a lunar eclipse, and his Chinese mercenaries interpreted it as an evil omen.;Gordon, Soochow kasabasına bir gece saldırısı planladı, ancak seçtiği gece bir ay tutulması oldu ve Çinli paralı askerleri bunu kötü bir alamet olarak yorumladı.
492-How Lunar Eclipses Have Changed History (Ay Tutulmaları Tarihi Nasıl Değiştirdi);6;The attack was unsuccessful, and a large number of mercenary soldiers were killed, but the Manchu Dynasty remained in power.;Saldırı başarısız oldu ve çok sayıda paralı asker öldürüldü, ancak Mançu Hanedanı iktidarda kaldı.
492-How Lunar Eclipses Have Changed History (Ay Tutulmaları Tarihi Nasıl Değiştirdi);7;Today, scientists can predict lunar eclipses, and we no longer fear them as evil omens, understanding their true cause.;Bugün, bilim adamları ay tutulmalarını tahmin edebiliyor ve gerçek nedenlerini anlayarak onlardan kötü alametler olarak korkmuyoruz.
492-How Lunar Eclipses Have Changed History (Ay Tutulmaları Tarihi Nasıl Değiştirdi);8;However, it is not difficult to understand how, in the past, people believed that eclipses were signs of disaster because they did not understand their true cause.;Ancak, geçmişte insanların gerçek nedenini anlamadıkları için tutulmaların felaket işareti olduğuna inanmalarını anlamak zor değil.
493-How the IMF Became Part of the Problem (IMF Nasıl Sorunun Bir Parçası Haline Geldi);1;The collapse of the Thai currency in 1997 marked the beginning of a massive economic crisis that rapidly spread from Asia to Russia and Latin America.;1997'de Tayland para biriminin çöküşü, Asya'dan Rusya'ya ve Latin Amerika'ya hızla yayılan büyük bir ekonomik krizin başlangıcı oldu.
493-How the IMF Became Part of the Problem (IMF Nasıl Sorunun Bir Parçası Haline Geldi);2;The IMF's policies, which were intended to resolve such crises, were not only ineffective but may have actually intensified the depression.;Bu tür krizleri çözmeyi amaçlayan IMF politikaları yalnızca etkisiz olmakla kalmadı, aslında bunalımı daha da şiddetlendirmiş olabilir.
493-How the IMF Became Part of the Problem (IMF Nasıl Sorunun Bir Parçası Haline Geldi);3;The author was surprised by the IMF's harsh criticism of Asian nations' institutions, given their unprecedented success in reducing poverty in previous decades.;Yazar, Asya ülkelerinin önceki on yıllarda yoksulluğu azaltmadaki eşi benzeri görülmemiş başarıları göz önüne alındığında, IMF'nin bu ülkelerin kurumlarına yönelik sert eleştirilerine şaşırdı.
493-How the IMF Became Part of the Problem (IMF Nasıl Sorunun Bir Parçası Haline Geldi);4;The East Asian countries had achieved economic success by following their own policies, which were often the opposite of what the IMF typically advocated.;Doğu Asya ülkeleri, genellikle IMF'nin tipik olarak savunduğu politikaların tam tersi olan kendi politikalarını izleyerek ekonomik başarı elde etmişlerdi.
493-How the IMF Became Part of the Problem (IMF Nasıl Sorunun Bir Parçası Haline Geldi);5;While the IMF pushed for rapid liberalization, these countries preferred a gradual approach, and they focused on maintaining social cohesion to foster investment.;IMF hızlı bir liberalleşme için baskı yaparken, bu ülkeler kademeli bir yaklaşımı tercih ettiler ve yatırımı teşvik etmek için sosyal uyumu korumaya odaklandılar.
493-How the IMF Became Part of the Problem (IMF Nasıl Sorunun Bir Parçası Haline Geldi);6;When the crisis hit, the IMF stubbornly insisted on its own preconceived ideas, pressuring countries to liberalize their capital markets even further.;Kriz vurduğunda, IMF inatla kendi önyargılı fikirlerinde ısrar etti ve ülkelere sermaye piyasalarını daha da serbestleştirmeleri için baskı yaptı.
493-How the IMF Became Part of the Problem (IMF Nasıl Sorunun Bir Parçası Haline Geldi);7;Only Malaysia dared to defy the IMF by implementing policies to control capital flow, and it subsequently experienced a shorter, shallower recession.;Sadece Malezya, sermaye akışını kontrol etmek için politikalar uygulayarak IMF'ye karşı gelmeye cesaret etti ve ardından daha kısa ve daha hafif bir durgunluk yaşadı.
493-How the IMF Became Part of the Problem (IMF Nasıl Sorunun Bir Parçası Haline Geldi);8;The IMF's primary response was to provide massive bailouts to affected countries, hoping to restore confidence and allow them to sustain their exchange rates.;IMF'nin birincil tepkisi, etkilenen ülkelere büyük mali kurtarma paketleri sağlamak, güveni yeniden tesis etmeyi ve döviz kurlarını sürdürmelerine izin vermeyi ummaktı.
493-How the IMF Became Part of the Problem (IMF Nasıl Sorunun Bir Parçası Haline Geldi);9;This money, however, often allowed the rich within those countries to convert their currency into dollars at a favorable rate and transfer it abroad.;Ancak bu para, çoğu zaman bu ülkelerdeki zenginlerin paralarını uygun bir kur üzerinden dolara çevirmelerine ve yurtdışına transfer etmelerine izin verdi.
